"dceGroup","dceType","dceID","SurveyDateTime","StreamName","SiteName","dceName","SiteDescription","WettedWidth","SiteLength","BSCoordinateSource","BSLatitudeDD","BSLongitudeDD","BSPositionAccuracy","Datum","GRTSSiteID","GRTSLatitudeDD","GRTSLongitudeDD","Notes","PTAGISrkmCode","SubBasin","TSCoordinateSource","TSLatitudeDD","TSLongitudeDD","TSPositionAccuracy","Watershed","ProgramID","ProtocolName","ProjectName","SampledStatus","Gradient","WidthCategory","CreatedBy","CreatedDate","LastUpdatedBy","LastUpdatedDate","recordID_fldLog","dateTrans","dceID_cdb","ProgramName","DesignName","dataLoggerID","LoggerAppVersion","importDate","importSrc","importRecID","trans_SupDB","TimeZone","Crew","Equipment","rowID","Season","EndDateTime","SurveyDirection","VisitNumber","WaterTemperatureBegin","WaterTemperatureEnd","TotalFishCount","ReleaseDateTime","ReleaseTemperature","ReleaseSiteName","SurveyTiming","OriginalFile","dceNameARS","TSWettedWidth","BSWettedWidth","AvgWettedWidth","dataSet","GPSLogInterval","RiverLocationDS","RiverLocationUS","SurveyType","TrapLocation","DSReleaseLongitude","DSReleaseLatitude","DSPositionAccuracy","USReleaseLongitude","USReleaseLatitude","QA_Feb1016_RelationToFldLog_LF","QA_Feb1016_FldLog_LF_DceID"
"30","Count",30,"2011-07-27 15:21:00","Bear Valley Creek","LEM-109999","LEM-109999-20110727-0921","",,200,"Handheld GPS",44.78569,-113.76359,4,"NAD83","CBW05583-109999",44.78589094,-113.7637649,"","522.303.416.037.002","Lemhi","Handheld GPS",44.78621,-113.76499,0,,"","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"10","Mike Biggs","2011-07-27 15:21:00","Mike Biggs","2011-07-27 16:44:00",30,"2011-08-27 16:03:51",6219,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Emily Conant","Smith Root Shocker 1",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Same number of observations (16) found in fld_FishObservation and fldLog_FishObservation using right(dceName,20)/right(dceFolder) as join.  fldLog_LF.dceID = 30",30
"31","Depletion",31,"2011-08-02 15:42:00","Bear Valley Creek","LEM-109999","LEM-109999-20110802-0942","",,160,"Handheld GPS",44.78569,-113.76359,4,"NAD83","CBW05583-109999",44.78589094,-113.7637649,"","522.303.416.037.002","Lemhi","Handheld GPS",44.78616,-113.76508,12,,"","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"8","Brent Beller","2011-08-02 15:42:00","Brent Beller","2011-08-02 15:43:00",31,"2011-08-27 16:03:51",6220,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Emily Conant","Smith Root Shocker 1;Smith Root Shocker 2",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Same number of observations (24) found in fld_FishObservation and fldLog_FishObservation using right(dceName,20)/right(dceFolder) as join.  fldLog_LF.dceID = 31",31
"32","Depletion",32,"2011-07-14 15:03:00","Flume Creek","LEM-136031","LEM-136031-20110714-0903","",,120,"Handheld GPS",44.9792,-113.50294,7,"NAD83","CBW05583-136031",44.97969296,-113.5027289,"Site changed to 120 m ( mean width <6m)","","Lemhi","Handheld GPS",44.98021,-113.50204,5,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"6","Brent Beller","2011-07-14 15:03:00","Brent Beller","2011-07-14 15:04:00",32,"2011-08-27 16:03:51",6221,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Emily Conant","Smith Root Shocker 1",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Same number of observations (44) found in fld_FishObservation and fldLog_FishObservation using right(dceName,20)/right(dceFolder) as join.  fldLog_LF.dceID = 32",32
"33","Depletion",33,"2011-07-26 15:32:00","Big Timber Creek","LEM-001487","LEM-001487-20110726-0932","",,120,"Handheld GPS",44.66201,-113.37629,5,"NAD83","CBW05583-001487",44.66201593,-113.3762909,"","","Lemhi","Handheld GPS",44.66125,-113.37652,5,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"6","Mike Biggs","2011-07-26 15:32:00","Emily Conant","2011-07-26 15:52:00",33,"2011-08-27 16:03:51",6222,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Emily Conant;Trevor Phillips","Smith Root Shocker 1",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using InStr([dceName],[dceFolder]) as join, dceID's are equal and obs counts in fld_fishObs and fldLog_fishObs are equal: 38 vs 38.",33
"34","Depletion",34,"2011-08-04 16:02:00","Agency Creek","LEM-019295","LEM-019295-20110804-1002","",,120,"Handheld GPS",44.960117,-113.54286,3,"NAD83","CBW05583-019295",44.95906499,-113.5437399,"","522.303.416.092.017","Lemhi","Handheld GPS",44.9596,-113.54362,3,,"","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"6","Brent Beller","2011-08-04 16:02:00","Brent Beller","2011-08-04 21:32:00",34,"2011-08-27 16:03:51",6223,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Emily Conant","Smith Root Shocker 1",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 59 vs 59.  fldLog_LF.dceID = 34",34
"35","Depletion",35,"2011-07-19 16:12:00","East Fork Bohannon Creek","LEM-207711","LEM-207711-20110719-1012","",,120,"Handheld GPS",45.16418,-113.68251,5,"NAD83","CBW05583-207711",45.16557662,-113.6797147,"","","Lemhi","Handheld GPS",45.16458,-113.68182,5,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"6","Brent Beller","2011-07-19 16:12:00","Brent Beller","2011-07-19 18:47:00",35,"2011-08-27 16:03:51",6224,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Emily Conant","Smith Root Shocker 1",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Same number of observations (7) found in fld_FishObservation and fldLog_FishObservation using right(dceName,20)/right(dceFolder) as join.  fldLog_LF.dceID = 35",35
"36","Depletion",36,"2011-07-25 15:56:00","Bear Valley Creek","LEM-028079","LEM-028079-20110725-0956","",,120,"Handheld GPS",44.78149,-113.74995,2,"NAD83","CBW05583-028079",44.78194201,-113.7509039,"","","Lemhi","Handheld GPS",44.78197,-113.75118,5,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"6","Mike Biggs","2011-07-25 15:57:00","Mike Biggs","2011-07-25 15:57:00",36,"2011-08-27 16:03:51",6225,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Mike Biggs;Emily Conant","Smith Root Shocker 1",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 10 vs 10.  fldLog_LF.dceID = 36",36
"37","Depletion",37,"2011-07-22 15:41:00","Bohannon Creek","LEM-306015","LEM-306015-20110722-0941","",,120,"Handheld GPS",45.19187,-113.68945,5,"NAD83","CBW05583-306015",45.19126378,-113.689808,"","","Lemhi","Handheld GPS",45.19126378,-113.689808,0,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"6","Brent Beller","2011-07-22 15:41:00","Brent Beller","2011-07-22 19:03:00",37,"2011-08-27 16:03:51",6226,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Emily Conant","Smith Root Shocker 1",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Same number of observations (35) found in fld_FishObservation and fldLog_FishObservation using right(dceName,20)/right(dceFolder) as join.  fldLog_LF.dceID = 37",37
"38","Depletion",38,"2011-07-15 14:53:00","Agency Creek","LEM-035679","LEM-035679-20110715-0853","",,160,"Handheld GPS",44.97127,-113.52748,3,"NAD83","CBW05583-035679",44.97171694,-113.5272819,"","","Lemhi","Handheld GPS",44.97224,-113.52675,5,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"8","Brent Beller","2011-07-15 14:53:00","Brent Beller","2011-07-15 14:53:00",38,"2011-08-27 16:03:51",6227,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Emily Conant","Smith Root Shocker 1",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 38 vs 38.  fldLog_LF.dceID = 38",38
"39","Depletion",39,"2011-07-28 16:00:00","Kenney Creek","LEM-362335","LEM-362335-20110728-1000","",,120,"Handheld GPS",45.05383,-113.59807,5,"NAD83","CBW05583-362335",,,"","","Lemhi","Handheld GPS",45.05384,-113.59782,0,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"6","Brent Beller","2011-07-28 18:47:00","Brent Beller","2011-07-28 21:25:00",39,"2011-08-27 16:03:51",6228,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Emily Conant","Smith Root Shocker 1",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Same number of observations (64) found in fld_FishObservation and fldLog_FishObservation using right(dceName,20)/right(dceFolder) as join.  fldLog_LF.dceID = 39",39
"40","Depletion",40,"2011-07-12 19:30:00","Agency Creek","LEM-058207","LEM-058207-20110712-1330","",,120,"Handheld GPS",44.97436,-113.51959,5,"NAD83","CBW05583-058207",44.97431195,-113.5201119,"","","Lemhi","Handheld GPS",44.97479,-113.51792,5,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"6","Brent Beller","2011-07-12 20:23:00","Brent Beller","2011-07-13 13:50:00",40,"2011-08-27 16:03:51",6229,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Emily Conant","Smith Root Shocker 1",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 26 vs 26.  fldLog_LF.dceID = 40",40
"41","Depletion",41,"2011-07-18 15:18:00","Kenney Creek","LEM-064351","LEM-064351-20110718-0918","",,120,"Handheld GPS",45.03288,-113.64255,6,"NAD83","CBW05583-064351",45.02917893,-113.647942,"","","Lemhi","Handheld GPS",45.0334,-113.64114,5,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"6","Brent Beller","2011-07-18 15:19:00","Brent Beller","2011-07-18 17:52:00",41,"2011-08-27 16:03:51",6230,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Emily Conant","Smith Root Shocker 1",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 52 vs 52.  fldLog_LF.dceID = 41",41
"42","Depletion",42,"2011-07-20 15:15:00","Wimpey Creek","LEM-007007","LEM-007007-20110720-0915","",,120,"Handheld GPS",45.10936,-113.69372,0,"NAD83","CBW05583-007007",45.10931993,-113.6934489,"","","Lemhi","Handheld GPS",45.10931993,-113.6934489,0,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"6","Brent Beller","2011-07-20 15:09:00","Brent Beller","2011-07-20 15:10:00",42,"2011-08-27 16:03:51",6231,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Emily Conant","Smith Root Shocker 1",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using InStr([dceName],[dceFolder]) as join, dceID's are equal and obs counts in fld_fishObs and fldLog_fishObs are equal: 67 vs 67.",42
"43","Depletion",43,"2011-07-13 17:00:00","Agency Creek","LEM-084831","LEM-084831-20110713-1100","",,120,"Handheld GPS",44.95463,-113.55072,3,"NAD83","CBW05583-084831",44.95500993,-113.5506169,"","","Lemhi","Handheld GPS",44.95551,-113.55079,3,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"6","Brent Beller","2011-07-13 16:58:00","Brent Beller","2011-07-13 20:48:00",43,"2011-08-27 16:03:51",6232,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Hannah Bennett;Emily Conant","Smith Root Shocker 1",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 41 vs 41.  fldLog_LF.dceID = 43",43
"44","Depletion",44,"2011-07-29 15:24:00","Big Timber Creek","LEM-091599","LEM-091599-20110729-0924","",,160,"Handheld GPS",44.69192,-113.37142,3,"NAD83","CBW05583-091599",44.69046798,-113.3719659,"","522.303.416.073.012","Lemhi","Handheld GPS",44.69069,-113.37054,3,,"","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"8","Brent Beller","2011-07-29 15:24:00","Brent Beller","2011-07-29 15:24:00",44,"2011-08-27 16:03:51",6233,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Brent Beller;Emily Conant","Smith Root Shocker 1",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 52 vs 52.  fldLog_LF.dceID = 44",44
"45","Depletion",45,"2011-07-12 15:00:00","Little Springs Creek","LEM-00001C","LEM-00001C-20110712-0900","",,160,"Handheld GPS",44.76983,-113.5211,0,"NAD83","CBW05583-00001C",,,"","","Lemhi","Handheld GPS",44.76955,-113.52036,0,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"8","Brent Beller","2011-07-12 15:55:00","Brent Beller","2011-07-12 16:21:00",45,"2011-08-27 16:03:51",6234,,,"0030BD2D3F320108-3733303339000000",,,,,,,"Mike Biggs;Brent Beller;Emily Conant","Smith Root Shocker 1",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",45
"46","Depletion",46,"2011-08-11 21:27:00","Bear Valley Creek","LEM-025519","LEM-025519-20110811-1527","",10,200,"Handheld GPS",44.77218,-113.70853,3,"NAD83","CBW05583-025519",44.77236395,-113.70793395,"","","Lemhi","Handheld GPS",44.77164,-113.71056,3,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"10","Mitch Daniel","2011-08-11 21:27:00","Mitch Daniel","2011-08-11 21:28:00",46,"2011-08-31 11:35:40",6235,,,"0030BD2D3F320108-3733303437000000",,,,,,,"Matt Brower;Jordan Lanman","Samus Shocker 3;Samus Shocker 4",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 33 vs 33.  fldLog_LF.dceID = 46",46
"47","Recapture",47,"2011-08-17 17:05:00","Hayden Creek","LEM-029103","LEM-029103-20110817-1105","",,252,"Handheld GPS",44.85103,-113.6456,3,"NAD83","CBW05583-029103",44.85093495,-113.6460739,"","","Lemhi","Handheld GPS",44.85019,-113.64811,3,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,,"Jake Kwapiszeski","2011-08-17 17:05:00","Jake Kwapiszeski","2011-08-17 21:48:00",48,"2011-08-31 11:35:40",6236,,,"0030BD2D3F320108-3733303437000000",,,,,,,"Jake Kwapiszeski;Jordan Lanman","Smith Root Shocker",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",47
"48","Depletion",48,"2011-08-13 19:00:00","Big Timber Creek","LEM-040911","LEM-040911-20110813-1300","",,240,"Handheld GPS",44.52917,-113.42441,3,"NAD83","CBW05583-040911",44.52975399,-113.424132,"","","Lemhi","Handheld GPS",44.52803,-113.4258,4,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"12","Matt Brower","2011-08-13 22:17:00","Matt Brower","2011-08-13 22:46:00",49,"2011-08-31 11:35:40",6237,,,"0030BD2D3F320108-3733303437000000",,,,,,,"Jordan Lanman","Samus Shocker 4",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 16 vs 16.  fldLog_LF.dceID = 49",49
"49","Mark",49,"2011-08-10 18:55:00","Hayden Creek","LEM-048559","LEM-048559-20110810-1255","",,240,"Handheld GPS",44.7882,-113.70355,5,"NAD83","CBW05583-048559",44.78910898,-113.702766,"","","Lemhi","Handheld GPS",44.78623,-113.7049,2,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"12","Jake Kwapiszeski","2011-08-10 18:55:00","Jake Kwapiszeski","2011-08-10 18:55:00",50,"2011-08-31 11:35:40",6238,,,"0030BD2D3F320108-3733303437000000",,,,,,,"Matt Brower","Samus Shocker 3;Samus Shocker 4",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 9 vs 9.  fldLog_LF.dceID = 50",50
"49","Recapture",50,"2011-08-11 15:11:00","Hayden Creek","LEM-048559","LEM-048559-20110811-0911","",,240,"Handheld GPS",44.7882,-113.70355,5,"NAD83","CBW05583-048559",44.78910898,-113.702766,"","","Lemhi","Handheld GPS",44.78623,-113.7049,2,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"12","Jake Kwapiszeski","2011-08-11 15:11:00","Jake Kwapiszeski","2011-08-11 15:11:00",51,"2011-08-31 11:35:40",6239,,,"0030BD2D3F320108-3733303437000000",,,,,,,"Jake Kwapiszeski","Samus Shocker 3;Samus Shocker 4",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 4 vs 4.  fldLog_LF.dceID = 51",51
"51","Depletion",51,"2011-08-12 22:45:00","Big Timber Creek","LEM-087503","LEM-087503-20110812-1645","",12,240,"Handheld GPS",44.54902,-113.40916,3,"NAD83","CBW05583-087503",44.54877796,-113.4102659,"","","Lemhi","Handheld GPS",44.54833,-113.41148,3,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"12","Mitch Daniel","2011-08-12 22:45:00","Mitch Daniel","2011-08-12 22:46:00",52,"2011-08-31 11:35:40",6240,,,"0030BD2D3F320108-3733303437000000",,,,,,,"Matt Brower","Samus Shocker 4",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 19 vs 19.  fldLog_LF.dceID = 52",52
"52","Mark",52,"2011-08-14 19:29:00","Big Springs Creek","Big0Springs-6","Big0Springs-6-20110814-1329","",8,160,"Handheld GPS",44.72693,-113.43268,3,"NAD83","Big0Springs-6",44.72605341,-113.43369652,"","","Lemhi","Handheld GPS",44.72677,-113.43201,3,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"8","Matt Brower","2011-08-14 19:30:00","Matt Brower","2011-08-14 21:03:00",53,"2011-08-31 11:35:40",6241,,,"0030BD2D3F320108-3733303437000000",,,,,,,"Jordan Lanman","Samus Shocker 4",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unresolved.  Once match with fldLog_LF determined via datetime part of dceName, it NOT confirmed via same record count between the 2 fishObs tables.  However, the siteName seems to match up.",809
"52","Recapture",53,"2011-08-15 16:10:00","Big Springs Creek","Big0Springs-6","Big0Springs-6-20110815-1010","",,160,"Handheld GPS",44.72693,-113.43268,3,"NAD83","Big0Springs-6",44.72605341,-113.43369652,"","","Lemhi","Handheld GPS",44.72677,-113.43201,3,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"8","Jake Kwapiszeski","2011-08-15 16:10:00","Jake Kwapiszeski","2011-08-15 16:10:00",54,"2011-08-31 11:35:40",6242,,,"0030BD2D3F320108-3733303437000000",,,,,,,"Jordan Lanman","Samus Shocker 4",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unresolved.  Once match with fldLog_LF determined via datetime part of dceName, it NOT confirmed via same record count between the 2 fishObs tables.  However, the siteName seems to match up.",810
"54","Mark",54,"2011-08-26 19:17:00","Hayden Creek","LEM-045487","LEM-045487-20110826-1317","",,304,"Handheld GPS",44.8629,-113.63126,3,"NAD83","CBW05583-045487",,,"","","Lemhi","Handheld GPS",44.86062,-113.63319,4,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,,"Jake Kwapiszeski","2011-08-26 19:17:00","Jake Kwapiszeski","2011-08-31 03:26:00",55,"2011-08-31 11:35:40",6243,,,"0030BD2D3F320108-3733303437000000",,,,,,,"Jake Kwapiszeski;Phil Adams;Matt Brower","Samus Shocker 4",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 180 vs 180.  fldLog_LF.dceID = 55",55
"54","Recapture",55,"2011-08-27 19:24:00","Hayden Creek","LEM-045487","LEM-045487-20110827-1324","",,308,"Handheld GPS",44.8629,-113.63126,3,"NAD83","CBW05583-045487",,,"","","Lemhi","Handheld GPS",44.86062,-113.63319,4,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,,"Jordan Lanman","2011-08-27 19:24:00","Jordan Lanman","2011-08-31 03:39:00",56,"2011-08-31 11:35:40",6244,,,"0030BD2D3F320108-3733303437000000",,,,,,,"Jake Kwapiszeski;Jordan Lanman","Samus Shocker 4",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 220 vs 225.  fldLog_LF.dceID = 56",56
"56","Mark",56,"2011-08-28 19:30:00","Lemhi River","LEM-053711","LEM-053711-20110828-1330","",,320,"Handheld GPS",44.7384,-113.45215,3,"NAD83","CBW05583-053711",44.73586893,-113.4504679,"","","Lemhi","Handheld GPS",44.73606,-113.44984,3,"","","ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2011","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Meets Criteria",,"16","Jake Kwapiszeski","2011-08-28 19:30:00","Jake Kwapiszeski","2011-08-31 03:45:00",57,"2011-08-31 11:35:40",6245,,,"0030BD2D3F320108-3733303437000000",,,,,,,"Jake Kwapiszeski;Matt Brower","",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resolved.  Using right(dceName,20)/right(dceFolder) as join, obs counts in fld_fishObs and fldLog_fishObs are equal or very close: 161 vs 164.  fldLog_LF.dceID = 57",57
